fecha,direccion,resultado,entry,pnl_bruto,fees,pnl_neto,capital
2024-09-29 21:30:00,LONG,STOP,65659.34,-16.8,0.2044,-17.0044,1324.1694
2024-10-06 11:00:00,LONG,TAKE,60953.84,25.2,0.2086,24.9914,1349.1608
2024-10-09 14:15:00,LONG,STOP,62159.43,-16.8,0.2044,-17.0044,1332.1564
2024-10-13 23:00:00,LONG,TAKE,62616.12,25.2,0.2086,24.9914,1357.1478
2024-10-23 04:00:00,LONG,STOP,67762.2,-16.8,0.2044,-17.0044,1340.1434
2024-10-24 15:00:00,LONG,TAKE,66339.06,25.2,0.2086,24.9914,1365.1348
2024-10-28 21:00:00,LONG,TAKE,68656.93,25.2,0.2086,24.9914,1390.1262
2024-10-31 08:45:00,LONG,STOP,72596.52,-16.8,0.2044,-17.0044,1373.1218
2024-11-02 21:30:00,LONG,STOP,69448.8,-16.8,0.2044,-17.0044,1356.1174
2024-11-09 23:30:00,LONG,TAKE,75384.93,25.2,0.2086,24.9914,1381.1088
2024-11-11 10:15:00,LONG,TAKE,80688.03,25.2,0.2086,24.9914,1406.1002
2024-11-13 09:30:00,LONG,TAKE,87295.05,25.2,0.2086,24.9914,1431.0916
2024-11-15 14:45:00,LONG,TAKE,88069.62,25.2,0.2086,24.9914,1456.083
2024-11-16 21:15:00,LONG,STOP,91243.13,-16.8,0.2044,-17.0044,1439.0786
2024-11-17 17:00:00,LONG,STOP,90594.45,-16.8,0.2044,-17.0044,1422.0742
2024-11-20 08:15:00,LONG,TAKE,91510.99,25.2,0.2086,24.9914,1447.0656
2024-11-20 23:45:00,LONG,TAKE,94281.82,25.2,0.2086,24.9914,1472.057
2024-12-02 12:45:00,LONG,STOP,96358.91,-16.8,0.2044,-17.0044,1455.0526
2024-12-03 08:45:00,LONG,STOP,95774.39,-16.8,0.2044,-17.0044,1438.0482
2024-12-04 15:15:00,LONG,TAKE,95688.23,25.2,0.2086,24.9914,1463.0396
2024-12-06 12:45:00,LONG,TAKE,98153.03,25.2,0.2086,24.9914,1488.031
2024-12-09 10:45:00,LONG,STOP,99603.04,-16.8,0.2044,-17.0044,1471.0266
2024-12-10 11:00:00,LONG,STOP,97269.67,-16.8,0.2044,-17.0044,1454.0222
2024-12-11 10:15:00,LONG,TAKE,97136.0,25.2,0.2086,24.9914,1479.0136
2024-12-12 14:30:00,LONG,STOP,101621.11,-16.8,0.2044,-17.0044,1462.0092
2024-12-17 09:45:00,LONG,TAKE,105177.54,25.2,0.2086,24.9914,1487.0006
2024-12-18 15:00:00,LONG,STOP,104675.66,-16.8,0.2044,-17.0044,1469.9962
2024-12-20 03:30:00,LONG,STOP,97862.31,-16.8,0.2044,-17.0044,1452.9918
2024-12-21 00:45:00,LONG,TAKE,95780.05,25.2,0.2086,24.9914,1477.9832
2024-12-22 14:45:00,LONG,STOP,96995.62,-16.8,0.2044,-17.0044,1460.9788
2024-12-23 10:15:00,LONG,STOP,95213.2,-16.8,0.2044,-17.0044,1443.9744
2024-12-24 09:30:00,LONG,TAKE,94132.86,25.2,0.2086,24.9914,1468.9658
2024-12-26 03:15:00,LONG,STOP,98082.72,-16.8,0.2044,-17.0044,1451.9614
2024-12-27 10:30:00,LONG,STOP,96000.96,-16.8,0.2044,-17.0044,1434.957
2025-01-02 04:30:00,LONG,TAKE,93645.16,25.2,0.2086,24.9914,1459.9484
2025-01-06 09:45:00,LONG,TAKE,98050.47,25.2,0.2086,24.9914,1484.9398
2025-01-07 10:00:00,LONG,STOP,101664.26,-16.8,0.2044,-17.0044,1467.9354
2025-01-09 14:45:00,LONG,STOP,94055.53,-16.8,0.2044,-17.0044,1450.931
2025-01-13 01:45:00,LONG,STOP,95601.46,-16.8,0.2044,-17.0044,1433.9266
2025-01-13 21:15:00,LONG,TAKE,92473.94,25.2,0.2086,24.9914,1458.918
2025-01-17 05:30:00,LONG,TAKE,99515.42,25.2,0.2086,24.9914,1483.9094
2025-01-19 17:00:00,LONG,STOP,104890.13,-16.8,0.2044,-17.0044,1466.905
2025-01-22 08:45:00,LONG,STOP,105931.53,-16.8,0.2044,-17.0044,1449.9006
2025-01-26 18:15:00,LONG,STOP,105055.49,-16.8,0.2044,-17.0044,1432.8962
2025-01-28 10:30:00,LONG,TAKE,100418.44,25.2,0.2086,24.9914,1457.8876
2025-01-28 16:30:00,LONG,STOP,102824.35,-16.8,0.2044,-17.0044,1440.8832
2025-01-29 23:45:00,LONG,TAKE,102394.8,25.2,0.2086,24.9914,1465.8746
2025-01-31 13:30:00,LONG,STOP,105708.73,-16.8,0.2044,-17.0044,1448.8702
2025-02-03 10:15:00,LONG,TAKE,95142.34,25.2,0.2086,24.9914,1473.8616
2025-02-06 13:30:00,LONG,STOP,97913.79,-16.8,0.2044,-17.0044,1456.8572
2025-02-12 08:30:00,LONG,STOP,96225.49,-16.8,0.2044,-17.0044,1439.8528
2025-02-18 11:30:00,LONG,STOP,96792.17,-16.8,0.2044,-17.0044,1422.8484
2025-02-21 08:00:00,LONG,TAKE,96123.71,25.2,0.2086,24.9914,1447.8398
2025-02-24 10:45:00,LONG,STOP,95827.46,-16.8,0.2044,-17.0044,1430.8354
2025-02-26 09:00:00,LONG,STOP,88503.23,-16.8,0.2044,-17.0044,1413.831
2025-03-02 10:30:00,LONG,TAKE,85287.49,25.2,0.2086,24.9914,1438.8224
2025-03-03 09:45:00,LONG,STOP,92538.45,-16.8,0.2044,-17.0044,1421.818
2025-03-04 14:00:00,LONG,TAKE,84569.02,25.2,0.2086,24.9914,1446.8094
2025-03-05 23:30:00,LONG,TAKE,89565.81,25.2,0.2086,24.9914,1471.8008
2025-03-10 09:00:00,LONG,STOP,83072.41,-16.8,0.2044,-17.0044,1454.7964
2025-03-12 07:30:00,LONG,TAKE,81467.23,25.2,0.2086,24.9914,1479.7878
2025-03-13 11:00:00,LONG,STOP,82539.93,-16.8,0.2044,-17.0044,1462.7834
2025-03-16 06:30:00,LONG,STOP,84294.77,-16.8,0.2044,-17.0044,1445.779
2025-03-16 17:00:00,LONG,STOP,83980.85,-16.8,0.2044,-17.0044,1428.7746
2025-03-18 01:45:00,LONG,STOP,83944.18,-16.8,0.2044,-17.0044,1411.7702
2025-03-19 10:30:00,LONG,TAKE,82152.58,25.2,0.2086,24.9914,1436.7616
2025-03-20 11:00:00,LONG,STOP,86171.6,-16.8,0.2044,-17.0044,1419.7572
2025-03-26 14:15:00,LONG,STOP,87620.1,-16.8,0.2044,-17.0044,1402.7528
2025-03-28 02:30:00,LONG,STOP,87118.68,-16.8,0.2044,-17.0044,1385.7484
2025-04-01 05:15:00,LONG,TAKE,81957.97,25.2,0.2086,24.9914,1410.7398
2025-04-02 10:30:00,LONG,TAKE,84736.19,25.2,0.2086,24.9914,1435.7312
2025-04-06 12:15:00,LONG,STOP,83261.13,-16.8,0.2044,-17.0044,1418.7268
2025-04-08 10:00:00,LONG,STOP,79822.04,-16.8,0.2044,-17.0044,1401.7224
2025-04-09 12:00:00,LONG,TAKE,76481.16,25.2,0.2086,24.9914,1426.7138
2025-04-11 05:15:00,LONG,TAKE,80291.81,25.2,0.2086,24.9914,1451.7052
2025-04-12 20:30:00,LONG,TAKE,83436.92,25.2,0.2086,24.9914,1476.6966
2025-04-13 08:45:00,LONG,STOP,85328.99,-16.8,0.2044,-17.0044,1459.6922
2025-04-20 20:00:00,LONG,TAKE,84594.94,25.2,0.2086,24.9914,1484.6836
2025-04-24 03:15:00,LONG,STOP,93780.61,-16.8,0.2044,-17.0044,1467.6792
2025-04-27 20:30:00,LONG,STOP,94853.37,-16.8,0.2044,-17.0044,1450.6748
2025-04-30 08:45:00,LONG,STOP,94955.43,-16.8,0.2044,-17.0044,1433.6704
2025-05-04 20:30:00,LONG,STOP,95851.92,-16.8,0.2044,-17.0044,1416.666
2025-05-06 19:15:00,LONG,TAKE,94403.57,25.2,0.2086,24.9914,1441.6574
2025-05-08 15:45:00,LONG,TAKE,99428.74,25.2,0.2086,24.9914,1466.6488
2025-05-12 02:00:00,LONG,TAKE,102622.34,25.2,0.2086,24.9914,1491.6402
2025-05-18 19:00:00,LONG,TAKE,103799.96,25.2,0.2086,24.9914,1516.6316
2025-05-21 09:45:00,LONG,TAKE,105123.01,25.2,0.2086,24.9914,1541.623
2025-05-21 22:45:00,LONG,TAKE,108386.58,25.2,0.2086,24.9914,1566.6144
2025-05-23 06:45:00,LONG,STOP,111472.82,-16.8,0.2044,-17.0044,1549.61
2025-05-28 10:00:00,LONG,STOP,109464.63,-16.8,0.2044,-17.0044,1532.6056
2025-05-29 18:45:00,LONG,STOP,107740.64,-16.8,0.2044,-17.0044,1515.6012
2025-06-11 23:15:00,LONG,STOP,109525.79,-16.8,0.2044,-17.0044,1498.5968
2025-06-12 19:00:00,LONG,STOP,107507.62,-16.8,0.2044,-17.0044,1481.5924
2025-06-16 13:45:00,LONG,TAKE,105075.7,25.2,0.2086,24.9914,1506.5838
2025-06-17 08:45:00,LONG,STOP,107437.6,-16.8,0.2044,-17.0044,1489.5794
2025-06-20 12:15:00,LONG,STOP,104924.47,-16.8,0.2044,-17.0044,1472.575
2025-06-22 08:30:00,LONG,STOP,102646.3,-16.8,0.2044,-17.0044,1455.5706
2025-06-23 17:00:00,LONG,TAKE,102169.41,25.2,0.2086,24.9914,1480.562
2025-06-29 06:45:00,LONG,TAKE,105185.52,25.2,0.2086,24.9914,1505.5534
2025-07-01 15:00:00,LONG,STOP,107529.54,-16.8,0.2044,-17.0044,1488.549
2025-07-10 16:15:00,LONG,TAKE,111025.07,25.2,0.2086,24.9914,1513.5404
2025-07-13 22:30:00,LONG,TAKE,117720.09,25.2,0.2086,24.9914,1538.5318
2025-07-24 22:30:00,LONG,STOP,117819.37,-16.8,0.2044,-17.0044,1521.5274
2025-07-27 11:30:00,LONG,TAKE,116048.12,25.2,0.2086,24.9914,1546.5188
2025-07-30 14:00:00,LONG,STOP,118812.8,-16.8,0.2044,-17.0044,1529.5144
2025-07-31 17:45:00,LONG,STOP,118391.59,-16.8,0.2044,-17.0044,1512.51
2025-08-01 17:30:00,LONG,STOP,115268.51,-16.8,0.2044,-17.0044,1495.5056
2025-08-09 22:00:00,LONG,TAKE,114558.52,25.2,0.2086,24.9914,1520.497
2025-08-10 22:00:00,LONG,TAKE,118425.75,25.2,0.2086,24.9914,1545.4884
2025-08-13 14:45:00,LONG,TAKE,119026.13,25.2,0.2086,24.9914,1570.4798
2025-08-22 10:45:00,LONG,TAKE,113617.96,25.2,0.2086,24.9914,1595.4712
2025-08-24 14:30:00,LONG,STOP,114553.38,-16.8,0.2044,-17.0044,1578.4668
2025-08-28 08:15:00,LONG,TAKE,110159.23,25.2,0.2086,24.9914,1603.4582
2025-08-29 02:00:00,LONG,STOP,112926.75,-16.8,0.2044,-17.0044,1586.4538
2025-09-10 08:45:00,LONG,TAKE,110927.69,25.2,0.2086,24.9914,1611.4452
2025-09-17 22:00:00,LONG,TAKE,114033.07,25.2,0.2086,24.9914,1636.4366
2025-09-25 07:15:00,LONG,STOP,113411.73,-16.8,0.2044,-17.0044,1619.4322
2025-09-29 08:30:00,LONG,TAKE,109381.51,25.2,0.2086,24.9914,1644.4236
2025-10-01 06:45:00,LONG,TAKE,113367.86,25.2,0.2086,24.9914,1669.415
2025-10-03 11:15:00,LONG,TAKE,120019.47,25.2,0.2086,24.9914,1694.4064
2025-10-12 16:00:00,LONG,TAKE,112113.42,25.2,0.2086,24.9914,1719.3978
2025-10-14 00:30:00,LONG,STOP,114735.34,-16.8,0.2044,-17.0044,1702.3934
2025-10-15 08:45:00,LONG,STOP,113341.82,-16.8,0.2044,-17.0044,1685.389
2025-10-19 22:45:00,LONG,TAKE,107040.47,25.2,0.2086,24.9914,1710.3804
2025-10-23 23:30:00,LONG,TAKE,108121.59,25.2,0.2086,24.9914,1735.3718
2025-10-26 17:00:00,LONG,TAKE,111343.83,25.2,0.2086,24.9914,1760.3632
2025-11-04 00:45:00,LONG,STOP,106911.18,-16.8,0.2044,-17.0044,1743.3588
2025-11-06 11:30:00,LONG,STOP,103113.07,-16.8,0.2044,-17.0044,1726.3544
2025-11-07 15:30:00,LONG,TAKE,100817.97,25.2,0.2086,24.9914,1751.3458
2025-11-09 18:00:00,LONG,TAKE,102412.73,25.2,0.2086,24.9914,1776.3372
2025-11-11 08:15:00,LONG,STOP,106195.55,-16.8,0.2044,-17.0044,1759.3328
2025-11-16 11:15:00,LONG,STOP,96177.42,-16.8,0.2044,-17.0044,1742.3284
2025-11-19 12:00:00,LONG,STOP,91176.22,-16.8,0.2044,-17.0044,1725.324
2025-11-20 00:00:00,LONG,TAKE,90419.48,25.2,0.2086,24.9914,1750.3154
2025-11-23 11:00:00,LONG,TAKE,84749.75,25.2,0.2086,24.9914,1775.3068
2025-11-24 05:15:00,LONG,STOP,87538.43,-16.8,0.2044,-17.0044,1758.3024
2025-11-26 13:00:00,LONG,TAKE,87474.71,25.2,0.2086,24.9914,1783.2938
2025-11-30 19:00:00,LONG,STOP,91326.98,-16.8,0.2044,-17.0044,1766.2894
2025-12-04 14:15:00,LONG,STOP,93022.96,-16.8,0.2044,-17.0044,1749.285
2025-12-05 08:30:00,LONG,STOP,92258.7,-16.8,0.2044,-17.0044,1732.2806
2025-12-09 11:15:00,LONG,TAKE,90960.29,25.2,0.2086,24.9914,1757.272
2025-12-10 21:00:00,LONG,STOP,92428.48,-16.8,0.2044,-17.0044,1740.2676
2025-12-17 10:00:00,LONG,TAKE,87584.95,25.2,0.2086,24.9914,1765.259
2025-12-22 14:45:00,LONG,STOP,89903.89,-16.8,0.2044,-17.0044,1748.2546
2025-12-28 22:30:00,LONG,TAKE,87335.96,25.2,0.2086,24.9914,1773.246
2026-01-04 19:45:00,LONG,TAKE,89400.84,25.2,0.2086,24.9914,1798.2374
2026-01-07 10:15:00,LONG,STOP,93096.71,-16.8,0.2044,-17.0044,1781.233
2026-01-13 10:30:00,LONG,TAKE,90279.81,25.2,0.2086,24.9914,1806.2244
2026-01-14 15:00:00,LONG,TAKE,95000.32,25.2,0.2086,24.9914,1831.2158
2026-01-16 10:30:00,LONG,STOP,96437.22,-16.8,0.2044,-17.0044,1814.2114
2026-01-18 19:00:00,LONG,STOP,95362.49,-16.8,0.2044,-17.0044,1797.207
2026-01-21 11:45:00,LONG,STOP,89415.35,-16.8,0.2044,-17.0044,1780.2026
2026-01-25 11:00:00,LONG,STOP,89859.13,-16.8,0.2044,-17.0044,1763.1982
2026-01-29 10:00:00,LONG,STOP,87967.8,-16.8,0.2044,-17.0044,1746.1938
2026-01-31 09:15:00,LONG,STOP,82985.06,-16.8,0.2044,-17.0044,1729.1894
2026-02-01 22:00:00,LONG,STOP,77776.34,-16.8,0.2044,-17.0044,1712.185
2026-02-03 11:15:00,LONG,STOP,78607.82,-16.8,0.2044,-17.0044,1695.1806
2026-02-04 08:45:00,LONG,STOP,76434.09,-16.8,0.2044,-17.0044,1678.1762
2026-02-08 08:15:00,LONG,TAKE,69271.57,25.2,0.2086,24.9914,1703.1676
2026-02-09 03:30:00,LONG,STOP,71165.36,-16.8,0.2044,-17.0044,1686.1632
2026-02-10 01:45:00,LONG,STOP,70214.43,-16.8,0.2044,-17.0044,1669.1588
2026-02-10 23:15:00,LONG,STOP,69086.69,-16.8,0.2044,-17.0044,1652.1544
2026-02-12 11:45:00,LONG,STOP,67140.79,-16.8,0.2044,-17.0044,1635.15
2026-02-13 10:00:00,LONG,TAKE,66381.4,25.2,0.2086,24.9914,1660.1414
2026-02-15 12:45:00,LONG,STOP,69728.1,-16.8,0.2044,-17.0044,1643.137
2026-02-18 13:30:00,LONG,STOP,67962.42,-16.8,0.2044,-17.0044,1626.1326
2026-02-21 09:15:00,LONG,TAKE,66488.21,25.2,0.2086,24.9914,1651.124
2026-02-24 20:15:00,LONG,TAKE,64056.64,25.2,0.2086,24.9914,1676.1154
2026-02-26 10:15:00,LONG,STOP,68452.23,-16.8,0.2044,-17.0044,1659.111
2026-02-27 06:30:00,LONG,STOP,67544.54,-16.8,0.2044,-17.0044,1642.1066
2026-02-28 15:15:00,LONG,TAKE,64976.23,25.2,0.2086,24.9914,1667.098
2026-03-01 15:00:00,LONG,STOP,66938.97,-16.8,0.2044,-17.0044,1650.0936
2026-03-02 10:15:00,LONG,TAKE,66507.04,25.2,0.2086,24.9914,1675.085
2026-03-03 03:30:00,LONG,STOP,68969.95,-16.8,0.2044,-17.0044,1658.0806
2026-03-04 03:45:00,LONG,TAKE,68574.06,25.2,0.2086,24.9914,1683.072
2026-03-06 08:45:00,LONG,STOP,70914.33,-16.8,0.2044,-17.0044,1666.0676
2026-03-08 17:00:00,LONG,STOP,67202.75,-16.8,0.2044,-17.0044,1649.0632
2026-03-09 09:30:00,LONG,TAKE,67317.1,25.2,0.2086,24.9914,1674.0546
2026-03-10 09:45:00,LONG,TAKE,69224.73,25.2,0.2086,24.9914,1699.046
2026-03-10 16:30:00,LONG,STOP,71056.49,-16.8,0.2044,-17.0044,1682.0416
2026-03-13 05:00:00,LONG,TAKE,70079.34,25.2,0.2086,24.9914,1707.033
2026-03-15 22:30:00,LONG,TAKE,71702.99,25.2,0.2086,24.9914,1732.0244
2026-03-16 20:00:00,LONG,TAKE,73635.85,25.2,0.2086,24.9914,1757.0158
2026-03-18 07:00:00,LONG,STOP,74232.94,-16.8,0.2044,-17.0044,1740.0114
2026-03-23 06:00:00,LONG,TAKE,68513.63,25.2,0.2086,24.9914,1765.0028
2026-03-27 05:30:00,LONG,STOP,68786.99,-16.8,0.2044,-17.0044,1747.9984
2026-03-30 20:30:00,LONG,TAKE,66307.82,25.2,0.2086,24.9914,1772.9898
2026-04-01 01:30:00,LONG,TAKE,67167.69,25.2,0.2086,24.9914,1797.9812
2026-04-05 18:15:00,LONG,TAKE,66920.26,25.2,0.2086,24.9914,1822.9726
2026-04-13 17:00:00,LONG,TAKE,71694.07,25.2,0.2086,24.9914,1847.964
2026-04-17 04:15:00,LONG,TAKE,74053.38,25.2,0.2086,24.9914,1872.9554
2026-04-22 00:15:00,LONG,TAKE,75840.08,25.2,0.2086,24.9914,1897.9468
2026-04-27 14:30:00,LONG,STOP,78024.41,-16.8,0.2044,-17.0044,1880.9424
2026-05-10 18:15:00,LONG,TAKE,80062.05,25.2,0.2086,24.9914,1905.9338
2026-05-16 02:00:00,LONG,STOP,79724.07,-16.8,0.2044,-17.0044,1888.9294
2026-05-22 19:30:00,LONG,STOP,76802.7,-16.8,0.2044,-17.0044,1871.925
2026-05-27 18:15:00,LONG,STOP,75769.75,-16.8,0.2044,-17.0044,1854.9206
2026-06-01 08:00:00,LONG,STOP,73338.84,-16.8,0.2044,-17.0044,1837.9162
2026-06-04 22:00:00,LONG,STOP,63797.08,-16.8,0.2044,-17.0044,1820.9118
2026-06-05 01:00:00,LONG,STOP,63383.0,-16.8,0.2044,-17.0044,1803.9074
2026-06-05 07:00:00,LONG,STOP,62988.2,-16.8,0.2044,-17.0044,1786.903
2026-06-07 03:45:00,LONG,TAKE,60902.55,25.2,0.2086,24.9914,1811.8944
2026-06-08 19:45:00,LONG,STOP,63710.31,-16.8,0.2044,-17.0044,1794.89
2026-06-11 12:30:00,LONG,TAKE,61632.49,25.2,0.2086,24.9914,1819.8814
